name1,name2,name3,name4,name5,mean_cp,mean_odds,uniq_a,uniq_b,shared,score,treeLevel
Metabolic syndrome (dsyn),PREDISPOSES,Malignant neoplasm of prostate (neop),PROCESS_OF,cohort (humn),1.93e-08,30.0,7,78,0,7.63,1.0
Metabolic syndrome (dsyn),PREDISPOSES,Malignant neoplasm of prostate (neop),PROCESS_OF,Caucasoid Race (popg),1.14e-07,29.13,7,22,0,9.23,1.0
Metabolic syndrome (dsyn),PREDISPOSES,Malignant neoplasm of prostate (neop),PROCESS_OF,Males (popg),2.34e-08,36.23,7,12,0,11.08,1.0
Metabolic syndrome (dsyn),PREDISPOSES,Malignant neoplasm of prostate (neop),PROCESS_OF,cohort (humn),6.29e-08,30.1,7,18,0,9.72,1.0
Metabolic syndrome (dsyn),PREDISPOSES,Malignant neoplasm of prostate (neop),PROCESS_OF,Survivors (humn),1.93e-08,28.1,7,67,0,7.73,1.0
Metabolic syndrome (dsyn),PREDISPOSES,Malignant neoplasm of prostate (neop),PROCESS_OF,Participant (humn),2.14e-08,30.08,7,21,0,9.33,1.0
Metabolic syndrome (dsyn),PREDISPOSES,Malignant neoplasm of prostate (neop),PROCESS_OF,African American (popg),1.93e-08,29.58,7,35,0,8.4,1.0
Respiration (phsf),PROCESS_OF,Chamber (bpoc),LOCATION_OF,Pathological Dilatation (patf),5.34e-08,8.46,24,25,0,47.04,1.0
Exercise (dora),TREATS,Insulin Resistance (patf),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",4.59e-08,14.01,17,16,0,31.06,4.0
Exercise (dora),TREATS,Insulin Resistance (patf),COEXISTS_WITH,Critical Illness (dsyn),9.39e-07,19.18,17,9,0,13.76,4.0
Exercise (dora),TREATS,Insulin Resistance (patf),PREDISPOSES,Cardiovascular Diseases (dsyn),1.17e-07,11.56,17,31,0,26.32,4.0
Body mass index (clna),PREDISPOSES,Tuberculosis (dsyn),ISA,Opportunistic Infections (dsyn),1.42e-10,41.86,8,53,0,9.21,5.0
Body mass index (clna),PREDISPOSES,Tuberculosis (dsyn),CAUSES,Hospitalization (hlca),1.03e-08,48.74,8,11,0,13.82,11.0
Body mass index (clna),PREDISPOSES,Tuberculosis (dsyn),CAUSES,Cessation of life (orgf),1.42e-10,41.81,8,178,0,8.36,11.0
Body mass index (clna),PREDISPOSES,Tuberculosis (dsyn),PROCESS_OF,General Population (humn),9.37e-09,40.88,8,22,0,10.91,1.0
Body mass index (clna),PREDISPOSES,Tuberculosis (dsyn),PROCESS_OF,Males (popg),3.5e-06,45.45,8,9,0,15.11,1.0
Body mass index (clna),PREDISPOSES,Tuberculosis (dsyn),PROCESS_OF,cohort (humn),1.43e-10,40.93,8,33,0,9.94,1.0
Body mass index (clna),PREDISPOSES,Tuberculosis (dsyn),PROCESS_OF,"Recipient, Transplant (podg)",1.42e-10,42.13,8,62,0,9.03,1.0
Body mass index (clna),PREDISPOSES,Tuberculosis (dsyn),OCCURS_IN,"Recipient, Transplant (podg)",7.63e-08,44.7,8,12,0,13.33,21.0
Body mass index (clna),PREDISPOSES,Tuberculosis (dsyn),PROCESS_OF,Hospitalized Patients (humn),1.43e-10,41.68,8,30,0,10.13,1.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),PROCESS_OF,cohort (humn),1.84e-08,22.75,10,20,0,15.0,1.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),CAUSES,Disability NOS (patf),6.29e-11,25.9,10,36,0,12.78,9.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),ISA,Respiration Disorders (dsyn),6.29e-11,22.53,10,59,0,11.69,5.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),PROCESS_OF,Respiratory physiology (ortf),2.07e-08,22.19,10,23,0,14.35,1.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),CAUSES,Acute respiratory failure (dsyn),3.54e-07,25.19,10,12,0,18.33,9.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),PROCESS_OF,cohort (humn),6.29e-11,22.9,10,72,0,11.39,1.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),ISA,Lung diseases (dsyn),6.29e-11,22.37,10,73,0,11.37,5.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),PROCESS_OF,Hospitalized Patients (humn),6.29e-11,23.7,10,50,0,12.0,1.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),CAUSES,Hospital admission (hlca),3.41e-09,25.49,10,15,0,16.67,9.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),CAUSES,Cessation of life (orgf),6.29e-11,25.42,10,184,0,10.54,9.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),PROCESS_OF,Outpatients (podg),1.88e-08,20.96,10,43,0,12.33,1.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),PROCESS_OF,General Population (humn),7.05e-11,22.92,10,27,0,13.7,1.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),CAUSES,Diagnosis (hlca),1.7e-07,26.97,10,11,0,19.09,9.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),CAUSES,Hospitalization (hlca),6.29e-11,25.11,10,31,0,13.23,9.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),PROCESS_OF,Participant (humn),6.29e-11,22.26,10,70,0,11.43,1.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),COEXISTS_WITH,Smoker (fndg),2.39e-07,21.44,10,27,0,13.7,9.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),ISA,Chronic Disease (dsyn),6.29e-11,23.41,10,46,0,12.17,5.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),PREDISPOSES,Malignant neoplasm of lung (neop),8.79e-08,23.13,10,17,0,15.88,9.0
Muscular Atrophy (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),PREDISPOSES,Pneumonia (dsyn),4.46e-07,25.04,10,12,0,18.33,9.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,Stable Disease (fndg),8.99e-18,5.67,146,47,0,62.13,2.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,Senile Plaques (acab),6.08e-07,4.03,146,49,0,65.45,2.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,Pre-existing disease (sosy),1.35e-15,7.86,146,28,0,33.37,2.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,"Stenosis, unspecified (patf)",8.77e-14,4.09,146,90,0,145.48,2.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,Metal stent (medd),4.43e-06,5.65,146,16,0,17.75,2.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,Drug eluting stent (medd),2.79e-07,6.45,146,16,0,17.75,2.0
Adiponectin (aapp),AFFECTS,Homeostasis (orgf),PROCESS_OF,"Energy, Physics (npop)",1.85e-08,8.23,11,79,0,12.53,1.0
Adiponectin (aapp),AFFECTS,Homeostasis (orgf),PROCESS_OF,Oxidation-Reduction (npop),3.44e-06,8.19,11,29,0,15.17,1.0
Physical activity (dora),TREATS,Diabetic (fndg),PROCESS_OF,Hospitalized Patients (humn),1.02e-06,12.3,8,25,0,10.56,1.0
Physical activity (dora),TREATS,Diabetic (fndg),PROCESS_OF,Participant (humn),1.06e-06,10.84,8,50,0,9.28,1.0
Physical activity (dora),TREATS,Diabetic (fndg),PROCESS_OF,cohort (humn),1.02e-06,12.83,8,65,0,8.98,1.0
Physical activity (dora),TREATS,Diabetic (fndg),PROCESS_OF,Population Group (humn),2.12e-06,15.44,8,11,0,13.82,1.0
Glomerular Filtration Rate (ortf),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),2.9e-09,15.09,11,18,0,17.72,1.0
Menopause (phsf),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),9.51e-07,25.42,6,18,0,8.0,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Glomerular Filtration Rate (ortf),2.59e-06,20.12,18,9,0,13.5,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (humn),1.69e-16,19.18,18,194,0,19.67,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Middle Aged (aggp),3.37e-10,17.91,18,17,0,33.06,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Hospitalization (hlca),1.69e-16,19.18,18,29,0,29.17,11.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Western society (popg),1.99e-10,21.36,18,14,0,24.89,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),ISA,Heart failure (dsyn),1.06e-06,17.17,18,12,0,20.0,5.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Disability NOS (patf),1.69e-16,15.99,18,48,0,24.75,11.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (humn),1.69e-16,19.38,18,29,0,29.17,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),1.69e-16,16.42,18,98,0,21.31,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),2.33e-09,15.09,18,24,0,31.5,9.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Long-Term Survivors (podg),1.76e-07,21.5,18,10,0,15.56,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),AFFECTS,Pathogenesis (patf),1.21e-08,13.86,18,37,0,26.76,7.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetes Mellitus (dsyn),6.73e-09,15.66,18,20,0,34.2,9.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (humn),1.69e-16,17.31,18,94,0,21.45,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Coronary heart disease (dsyn),2.34e-06,23.1,18,8,0,11.56,9.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Population Group (humn),3.13e-13,19.98,18,19,0,35.05,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Survivors (humn),1.2e-11,17.13,18,21,0,33.43,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Death (finding) (fndg),2.78e-09,22.31,18,12,0,20.0,9.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),2.63e-09,30.03,18,10,0,15.56,21.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Cancer Survivor (podg),8.18e-08,22.61,18,10,0,15.56,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Atherosclerosis (dsyn),2.25e-11,16.93,18,21,0,33.43,21.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),2.7e-13,18.54,18,21,0,33.43,9.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),2.59e-16,16.67,18,32,0,28.12,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,modern society (popg),3.53e-08,24.03,18,10,0,15.56,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,End stage renal failure (dsyn),1.69e-16,23.0,18,39,0,26.31,9.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,follow-up (hlca),1.69e-16,26.97,18,44,0,25.36,11.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",1.69e-16,19.85,18,113,0,20.87,9.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Myocardial Infarction (dsyn),2.75e-06,17.38,18,11,0,17.72,11.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Vitamin D Deficiency (dsyn),4.17e-06,17.1,18,11,0,17.72,9.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Japanese Population (popg),5.59e-07,17.56,18,12,0,20.0,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,African American (popg),1.18e-10,15.46,18,25,0,30.96,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,"Recipient, Transplant (podg)",1.69e-16,21.13,18,87,0,21.72,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetic (fndg),7.85e-16,16.12,18,33,0,27.82,9.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (humn),1.69e-16,18.86,18,41,0,25.9,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,High Risk Populations (popg),8.89e-14,19.02,18,21,0,33.43,1.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Diabetes Mellitus, Insulin-Dependent (dsyn)",5e-11,16.69,18,21,0,33.43,9.0
Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Cessation of life (orgf),1.69e-16,17.64,18,1021,0,18.32,11.0
Insulin (horm),ASSOCIATED_WITH,Insulin Resistance (patf),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",4.59e-08,20.29,27,16,0,25.48,8.0
Insulin (horm),ASSOCIATED_WITH,Insulin Resistance (patf),COEXISTS_WITH,Critical Illness (dsyn),9.39e-07,25.45,27,9,0,12.0,8.0
Insulin (horm),ASSOCIATED_WITH,Insulin Resistance (patf),PREDISPOSES,Cardiovascular Diseases (dsyn),1.17e-07,17.84,27,31,0,50.52,8.0
Physical activity (dora),TREATS,student (prog),USES,Grade (clas),1.35e-13,11.72,15,7,0,10.27,4.0
High weight (sosy),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),3.98e-09,28.06,8,18,0,11.56,1.0
Italians (popg),ISA,Caucasoid Race (popg),ISA,Racial group (popg),1.44e-07,11.95,9,136,0,9.6,5.0
Italians (popg),ISA,Caucasoid Race (popg),ISA,Ethnic group (popg),1.44e-07,11.08,9,188,0,9.43,5.0
Italians (popg),ISA,Caucasoid Race (popg),ISA,Population Group (humn),2.68e-06,11.97,9,20,0,13.05,5.0
Dietary intake (orgf),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),1.16e-09,22.39,20,18,0,34.2,1.0
Cartilage (tisu),PART_OF,Bone structure of tibia (bpoc),LOCATION_OF,SLOPE (fndg),3.07e-09,3.5,20,2,0,2.2,2.0
Hypertriglyceridemia (fndg),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),1.24e-06,17.42,7,18,0,9.72,1.0
Gamma-glutamyl transferase (aapp),PREDISPOSES,Metabolic syndrome (dsyn),PROCESS_OF,General Population (humn),9.5e-07,22.98,6,33,0,7.09,1.0
Gamma-glutamyl transferase (aapp),PREDISPOSES,Metabolic syndrome (dsyn),COEXISTS_WITH,Cardiovascular Diseases (dsyn),5.38e-06,23.52,6,16,0,8.25,9.0
Gamma-glutamyl transferase (aapp),PREDISPOSES,Metabolic syndrome (dsyn),ISA,Cardiovascular Diseases (dsyn),9.5e-07,23.32,6,71,0,6.51,5.0
Gamma-glutamyl transferase (aapp),PREDISPOSES,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),9.5e-07,37.17,6,35,0,7.03,21.0
Gamma-glutamyl transferase (aapp),PREDISPOSES,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),9.5e-07,23.25,6,110,0,6.33,21.0
Gamma-glutamyl transferase (aapp),PREDISPOSES,Metabolic syndrome (dsyn),PROCESS_OF,cohort (humn),9.52e-07,22.59,6,37,0,6.97,1.0
"Sleep Apnea, Obstructive (dsyn)",PROCESS_OF,cohort (humn),USES,Medicare (rnlw),9.97e-10,23.76,26,20,0,35.38,1.0
"Sleep Apnea, Obstructive (dsyn)",PROCESS_OF,cohort (humn),LOCATION_OF,Single Nucleotide Polymorphism (nusq),2.54e-09,20.95,26,65,0,36.4,1.0
"Sleep Apnea, Obstructive (dsyn)",PROCESS_OF,cohort (humn),USES,Treats (clas),3.75e-07,23.27,26,16,0,25.85,1.0
"Sleep Apnea, Obstructive (dsyn)",PROCESS_OF,cohort (humn),LOCATION_OF,Calcium (bacs),4.09e-06,23.52,26,13,0,19.5,1.0
"Sleep Apnea, Obstructive (dsyn)",PROCESS_OF,cohort (humn),USES,Classification (clas),1.22e-08,24.51,26,16,0,25.85,1.0
"Sleep Apnea, Obstructive (dsyn)",PROCESS_OF,cohort (humn),LOCATION_OF,Sodium (elii),3.47e-06,29.91,26,8,0,10.46,1.0
"Sleep Apnea, Obstructive (dsyn)",PROCESS_OF,cohort (humn),LOCATION_OF,C-reactive protein (aapp),1.77e-10,23.39,26,23,0,43.35,1.0
"Sleep Apnea, Obstructive (dsyn)",PROCESS_OF,cohort (humn),LOCATION_OF,TP53 gene|TP53 (aapp),1.53e-11,24.28,26,22,0,40.62,1.0
"Sleep Apnea, Obstructive (dsyn)",PROCESS_OF,cohort (humn),USES,Tissue Microarray (resd),8.85e-07,24.21,26,13,0,19.5,1.0
"Sleep Apnea, Obstructive (dsyn)",PROCESS_OF,cohort (humn),LOCATION_OF,ERBB2 gene|ERBB2 (aapp),1.54e-09,26.21,26,15,0,23.65,1.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),PROCESS_OF,General Population (humn),2.59e-10,34.01,31,33,0,60.12,1.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),COEXISTS_WITH,Cardiovascular Diseases (dsyn),4.43e-06,34.56,31,16,0,24.26,9.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),ISA,Cardiovascular Diseases (dsyn),3.33e-25,34.36,31,71,0,44.54,5.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),1.96e-32,48.2,31,35,0,58.46,9.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),3.3e-38,34.29,31,110,0,39.74,9.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),PROCESS_OF,cohort (humn),1.35e-09,33.62,31,37,0,56.97,1.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Atrial Fibrillation (patf),3.41e-07,4.78,32,21,0,34.78,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),METHOD_OF,Primary Prevention (topp),1.51e-07,4.67,32,23,0,39.53,5.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,STEMI (dsyn),1.44e-09,9.39,32,47,0,53.79,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,General Population (humn),1.82e-08,4.89,32,24,0,42.0,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),PREVENTS,Premature Birth (patf),1.44e-09,7.11,32,30,0,58.12,5.0
Self-Management (hlca),ISA,Intervention regimes (hlca),PREVENTS,Death (finding) (fndg),1.44e-09,13.52,32,94,0,42.89,5.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,"Aortic Aneurysm, Abdominal (dsyn)",1.44e-09,11.16,32,20,0,32.5,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Hemorrhage (fndg),1.44e-09,6.27,32,65,0,47.75,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Pulmonary Embolism (dsyn),2.36e-08,8.02,32,14,0,20.12,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),PREVENTS,Cerebrovascular accident (dsyn),1.51e-09,6.42,32,22,0,37.12,5.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Septicemia (dsyn),1.44e-09,9.85,32,41,0,56.98,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Malaria (dsyn),1.44e-09,5.33,32,56,0,50.29,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),PREVENTS,Stillbirth (patf),1.35e-08,10.8,32,12,0,16.5,5.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Chronic Obstructive Airway Disease (dsyn),1.44e-09,5.0,31,59,1,47.29,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Critical limb ischemia (patf),1.44e-09,9.02,32,40,0,57.6,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,"Shock, Cardiogenic (patf)",2.01e-09,10.56,32,14,0,20.12,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Cardiovascular Diseases (dsyn),1.44e-09,5.83,32,33,0,63.03,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Pneumonia (dsyn),2.37e-09,6.66,32,19,0,30.28,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Chronic heart failure (dsyn),1.44e-09,8.16,32,25,0,44.53,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),PREVENTS,"Death, Sudden, Cardiac (patf)",6.65e-07,9.99,32,10,0,13.12,5.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,high-risk group (humn),1.46e-09,5.58,32,27,0,49.78,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,"Pancreatitis, Acute Necrotizing (dsyn)",1.44e-09,10.16,32,20,0,32.5,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,"Stenosis, unspecified (patf)",1.52e-09,5.48,32,26,0,47.12,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Deglutition Disorders (dsyn),7.57e-07,5.91,32,15,0,22.03,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Depressed mood (fndg),1.87e-06,3.87,32,30,0,58.12,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,High Risk Populations (popg),4.79e-09,5.16,32,24,0,42.0,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Octogenarians (aggp),1.23e-07,12.16,32,10,0,13.12,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Acute myocardial infarction (dsyn),1.44e-09,6.99,32,104,0,41.85,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),USES,Losartan (orch),1.44e-09,7.36,32,65,0,47.75,5.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Peripheral Vascular Diseases (dsyn),1.44e-09,7.23,32,40,0,57.6,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Postpartum Hemorrhage (patf),6.68e-08,10.77,32,11,0,14.78,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Coronary Arteriosclerosis (dsyn),1.44e-09,6.45,32,60,0,49.07,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Anemia (dsyn),3.71e-07,5.52,32,17,0,26.03,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),PREVENTS,Adverse event (fndg),2.41e-07,5.95,32,16,0,24.0,5.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Ischemia (dsyn),1.44e-09,6.76,32,23,0,39.53,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Endoleak (patf),1.44e-09,9.77,32,30,0,58.12,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Carotid Stenosis (dsyn),1.78e-07,6.45,32,15,0,22.03,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),METHOD_OF,Secondary prevention (topp),3.09e-06,5.45,32,15,0,22.03,5.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Malnutrition (dsyn),7.24e-09,5.83,32,20,0,32.5,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Systemic arterial pressure (fndg),1.45e-09,4.25,32,43,0,55.81,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Pre-Eclampsia (dsyn),2.52e-09,11.52,32,13,0,18.28,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,"Kidney Failure, Chronic (dsyn)",1.44e-09,7.04,32,52,0,51.69,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Myocardial Infarction (dsyn),1.44e-09,8.07,32,91,0,43.25,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Maternal Mortality (fndg),1.44e-09,18.45,32,19,0,30.28,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Mitral Valve Insufficiency (dsyn),6.7e-07,6.36,32,14,0,20.12,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Survivors (humn),3.71e-09,3.66,32,53,0,51.32,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,"Stroke, Acute (dsyn)",1.02e-06,5.81,32,15,0,22.03,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),PREVENTS,Perinatal death (fndg),1.44e-09,16.74,32,17,0,26.03,5.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,End stage renal failure (dsyn),1.44e-09,8.07,32,21,0,34.78,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,Diabetic (fndg),1.44e-09,5.64,32,36,0,60.44,4.0
Self-Management (hlca),ISA,Intervention regimes (hlca),PREVENTS,Newborn death (patf),2.38e-08,15.02,32,10,0,13.12,5.0
Self-Management (hlca),ISA,Intervention regimes (hlca),TREATS,"Hepatitis C, Chronic (dsyn)",6.52e-07,12.29,32,9,0,11.53,4.0
