metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description
shdlcepct	4450	-0.251759130002363	0.0565168660305546	8.61203266046141e-06	-0.36253218742225	-0.140986072582476	Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bf	children	model1	age + sex
shdlfcpct	4450	-0.0549897984948266	0.00691767856845136	2.361861868073e-15	-0.0685484484889913	-0.0414311485006619	Free cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bf	children	model1	age + sex
shdltgpct	4450	0.0916064097836544	0.0141130488320505	9.46622311784574e-11	0.0639448340728354	0.119267985494473	Triglycerides in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bf	children	model1	age + sex
vldld	4450	0.19530017143563	0.0215886222302475	2.16227707620657e-19	0.152986471864345	0.237613871006915	Mean diameter for VLDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	VLDL particle size (nm)	VLDL particles size	no	bf	children	model1	age + sex
ldld	4450	-0.00115654180773985	0.00172938655401137	0.503684319356316	-0.00454613945360214	0.00223305583812244	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	bf	children	model1	age + sex
hdld	4450	-0.0299542256696778	0.00251498757224709	3.21806343523134e-32	-0.0348836013112821	-0.0250248500280735	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no	bf	children	model1	age + sex
serumc	4450	0.00787680414862871	0.0100290185433866	0.432260172795283	-0.011780072196409	0.0275336804936664	Serum total cholesterol (mmol/l)	Cholesterol	Cholesterol	Total cholesterol (mmol/l)	Total C	no	bf	children	model1	age + sex
vldlc	4450	0.0314663852484804	0.00249121038581888	5.86981466356866e-36	0.0265836128922754	0.0363491576046854	Total cholesterol in VLDL (mmol/l)	Cholesterol	Cholesterol	VLDL cholesterol (mmol/l)	VLDL C	no	bf	children	model1	age + sex
remnantc	4450	0.0364165278726967	0.00390412348123897	1.66278806200719e-20	0.0287644458494683	0.0440686098959251	Remnant cholesterol (non-HDL, non-LDL -cholesterol) (mmol/l)	Cholesterol	Cholesterol	Remnant cholesterol (mmol/l)	Remnant C	no	bf	children	model1	age + sex
ldlc	4450	0.00631317288247676	0.00554785498868925	0.255203333957729	-0.00456062289535417	0.0171869686603077	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	bf	children	model1	age + sex
hdlc	4450	-0.0348485661878932	0.00346100434214899	1.3547028325549e-23	-0.0416321346985052	-0.0280649976772812	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no	bf	children	model1	age + sex
hdl2c	4450	-0.0251884699295052	0.00228712045160667	7.54005314724405e-28	-0.0296712260146543	-0.0207057138443561	Total cholesterol in HDL2 (mmol/l)	Cholesterol	Cholesterol	HDL2 cholesterol (mmol/l)	HDL2 C	no	bf	children	model1	age + sex
hdl3c	4450	-0.00965962058024993	0.00125318400718082	1.56545624437681e-14	-0.0121158612343243	-0.00720337992617552	Total cholesterol in HDL3 (mmol/l)	Cholesterol	Cholesterol	HDL3 cholesterol (mmol/l)	HDL3 C	no	bf	children	model1	age + sex
estc	4450	0.00656808221198225	0.00717340505492736	0.359918156956265	-0.00749179169567538	0.0206279561196399	Esterified cholesterol (mmol/l)	Cholesterol	Cholesterol	Esterified cholesterol (mmol/l)	Esterified C	no	bf	children	model1	age + sex
freec	4450	0.00132914328257547	0.00303417754536638	0.661366109396557	-0.00461784470634263	0.00727613127149357	Free cholesterol (mmol/l)	Cholesterol	Cholesterol	Free cholesterol (mmol/l)	Free C	no	bf	children	model1	age + sex
serumtg	4450	0.0559550407654764	0.00618190926910148	2.0676393891351e-19	0.0438384985980375	0.0680715829329153	Serum total triglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Triglycerides (mmol/l)	Triglycerides	no	bf	children	model1	age + sex
vldltg	4450	0.0561937737233889	0.00539148283143938	3.79830620166398e-25	0.0456264673737677	0.0667610800730101	Triglycerides in VLDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	VLDL triglycerides (mmol/l)	VLDL triglycerides	no	bf	children	model1	age + sex
ldltg	4450	-0.00203942847266687	0.000762718697552754	0.00752504473306179	-0.00353435711987027	-0.000544499825463472	Triglycerides in LDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	LDL triglycerides (mmol/l)	LDL triglycerides	no	bf	children	model1	age + sex
hdltg	4450	0.00260009554807301	0.000339375788548369	2.24302378277121e-14	0.00193491900251821	0.00326527209362781	Triglycerides in HDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	HDL triglycerides (mmol/l)	HDL triglycerides	no	bf	children	model1	age + sex
dag	4450	0.000978994430573002	0.000183969694568647	1.07980045297526e-07	0.000618413829218454	0.00133957503192755	Diacylglycerol (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Diacylglycerol (mmol/l)	Diacylglycerol	no	bf	children	model1	age + sex
dagtg	4450	0.000351871825134191	0.00017568475920056	0.0452530136275899	7.52969710109336e-06	0.000696213953167289	Ratio of diacylglycerol to triglycerides (%)	Glycerides and phospholipids ratios	Glycerides and phospholipids ratios	Ratio of diacylglycerol to triglycerides (%)	Ratio	yes	bf	children	model1	age + sex
totpg	4450	-0.00419750400777373	0.00458765952564911	0.360264646103819	-0.013189316678046	0.00479430866249853	Total phosphoglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphoglycerides (mmol/l)	Phosphoglycerides	no	bf	children	model1	age + sex
tgpg	4450	0.0300624368819358	0.0034013102225598	1.37385521537678e-18	0.0233958688457186	0.036729004918153	Ratio of triglycerides to phosphoglycerides ratio (%)	Glycerides and phospholipids ratios	Glycerides and phospholipids ratios	Triglycerides phosphoglycerides ratio (%)	Ratio	yes	bf	children	model1	age + sex
pc	4450	-0.0128698746038086	0.00460186076256726	0.00518545283283136	-0.0218895216984404	-0.00385022750917677	Phosphatidylcholine and other cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphatidylcholine + other cholines (mmol/l)	Phosphatidylcholine + other cholines	no	bf	children	model1	age + sex
totcho	4450	-0.00833443250035007	0.00502907576878981	0.0975396291777454	-0.0181914210071781	0.00152255600647796	Total cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Cholines (mmol/l)	Cholines	no	bf	children	model1	age + sex
apoa1	4450	-0.011803928210888	0.00188502792307228	4.16152478371684e-10	-0.0154985829401097	-0.00810927348166633	Apolipoprotein A-I (g/l)	Apolipoproteins	Apolipoproteins	Apolipoprotein A-I (g/l)	Apolipoprotein A-I	no	bf	children	model1	age + sex
apob	4450	0.0184177530320838	0.00200446373770761	5.98072950020981e-20	0.0144890041061769	0.0223465019579907	Apolipoprotein B (g/l)	Apolipoproteins	Apolipoproteins	Apolipoprotein B (g/l)	Apolipoprotein B	no	bf	children	model1	age + sex
apobapoa1	4450	0.0167148218162495	0.00139524279020169	1.43037954909769e-32	0.0139801459474542	0.0194494976850448	Ratio of apolipoprotein B to apolipoprotein A-I	Apolipoproteins	Apolipoproteins	Apolipoprotein B/A-I (g/l)	Apolipoprotein B/A-I	no	bf	children	model1	age + sex
totfa	4450	0.114502629389759	0.026423854296934	1.50130317854989e-05	0.0627118749677684	0.16629338381175	Total fatty acids (mmol/l)	Fatty acids	Fatty acids	Total fatty acids (mmol/l)	Total fatty acids	no	bf	children	model1	age + sex
falen	4450	0.0187653023307154	0.00585529153100153	0.00136090712300803	0.0072889309299524	0.0302416737314784	Estimated description of fatty acid chain length, not actual carbon number	Fatty acids	Fatty acids	Fatty acid chain length	Fatty acid chain length	no	bf	children	model1	age + sex
unsatdeg	4450	-0.00118893210655042	0.00100764350634129	0.238097775195213	-0.00316391337897935	0.000786049165878508	NA	NA	NA	NA	NA	NA	bf	children	model1	age + sex
dha	4450	0.00151550679803793	0.0004465736834491	0.000695754009951936	0.000640222378477694	0.00239079121759817	22:6, docosahexaenoic acid (mmol/l)	Fatty acids	Fatty acids	Docosahexaenoic acid (mmol/l)	Docosahexaenoic acid	no	bf	children	model1	age + sex
la	4450	-0.00048930295717151	0.00737675557415473	0.94711778377337	-0.0149477438825148	0.0139691379681718	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no	bf	children	model1	age + sex
cla	4450	0.00180915431471361	0.000293480403287449	7.69844829688425e-10	0.00123393272427021	0.00238437590515701	Conjugated linoleic acid (mmol/l)	Fatty acids	Fatty acids	Conjugated linoleic acid (mmol/l)	Conjugated linoleic acid	no	bf	children	model1	age + sex
faw3	4450	0.00569907404540086	0.00113647853918596	5.51909948005405e-07	0.00347157610859638	0.00792657198220534	Omega-3 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-3 fatty acids (mmol/l)	n-3 fatty acids	no	bf	children	model1	age + sex
faw6	4450	0.00825997645753351	0.00824406280068729	0.316431775184831	-0.00789838663181358	0.0244183395468806	Omega-6 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-6 fatty acids (mmol/l)	n-6 fatty acids	no	bf	children	model1	age + sex
pufa	4450	0.0139612933491107	0.00896800908339066	0.119591885439822	-0.00361600445433499	0.0315385911525564	Polyunsaturated fatty acids (mmol/l)	Fatty acids	Fatty acids	PUFA (mmol/l)	PUFA	no	bf	children	model1	age + sex
mufa	4450	0.0621363282810806	0.00919822444398671	1.60984506926422e-11	0.0441078083708666	0.0801648481912945	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	MUFA	no	bf	children	model1	age + sex
sfa	4450	0.0383975258331354	0.0111688570769876	0.000591602598864605	0.0165065659622397	0.0602884857040311	Saturated fatty acids (mmol/l)	Fatty acids	Fatty acids	Saturated fatty acids (mmol/l)	Saturated fatty acids	no	bf	children	model1	age + sex
dhafa	4450	0.00363820146623022	0.00373553985641265	0.330138016996749	-0.00368345665233857	0.010959859584799	Ratio of 22:6 docosahexaenoic acid to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Docosahexaenoic acid (%)	Ratio	yes	bf	children	model1	age + sex
lafa	4450	-0.28983301325385	0.0401159728415223	5.87288994777183e-13	-0.368460320023234	-0.211205706484466	Ratio of 18:2 linoleic acid to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Linoleic acid (%)	Ratio	yes	bf	children	model1	age + sex
clafa	4450	0.0140163628142296	0.00271836158583861	2.62987178448863e-07	0.00868837410598592	0.0193443515224733	Ratio of conjugated linoleic acid to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Conjugated linoleic acid (%)	Ratio	yes	bf	children	model1	age + sex
faw3fa	4450	0.0201273280650435	0.00869589269441646	0.0206813395317362	0.00308337838398724	0.0371712777460998	Ratio of omega-3 fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	n-3 fatty acids (%)	Ratio	yes	bf	children	model1	age + sex
faw6fa	4450	-0.265178881534614	0.0437510966685199	1.46404870628095e-09	-0.350931031004913	-0.179426732064315	Ratio of omega-6 fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	n-6 fatty acids (%)	Ratio	yes	bf	children	model1	age + sex
pufafa	4450	-0.244941254288271	0.0458989041277825	9.94518908780537e-08	-0.334903106378725	-0.154979402197817	Ratio of polyunsaturated fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	PUFA (%)	Ratio	yes	bf	children	model1	age + sex
mufafa	4450	0.313088844966653	0.0446651955702659	2.74812092168944e-12	0.225545061648932	0.400632628284374	Ratio of monounsaturated fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	MUFA (%)	Ratio	yes	bf	children	model1	age + sex
sfafa	4450	-0.0680015349153832	0.0295554799796681	0.021448450047707	-0.125930275675533	-0.0100727941552337	Ratio of saturated fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Saturated fatty acids (%)	Ratio	yes	bf	children	model1	age + sex
glc	4450	0.0186747123907382	0.00863844461297613	0.0306856905142838	0.00174336094930498	0.0356060638321714	Glucose (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glucose (mmol/l)	Glucose	no	bf	children	model1	age + sex
lac	4450	0.000428480878820282	0.0081487275649238	0.958066882726042	-0.0155430251484304	0.0163999869060709	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no	bf	children	model1	age + sex
pyr	4450	-0.000418302675423924	0.000571867961591081	0.464532361851302	-0.00153916388014244	0.000702558529294595	Pyruvate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Pyruvate (mmol/l)	Pyruvate	no	bf	children	model1	age + sex
cit	4450	-0.00408170880766181	0.000412585900615872	7.67453205259576e-23	-0.00489037717286892	-0.0032730404424547	Citrate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Citrate (mmol/l)	Citrate	no	bf	children	model1	age + sex
ala	4450	-0.00113392831318551	0.0010690370565248	0.288883575494963	-0.00322924094397412	0.000961384317603098	Alanine (mmol/l)	Amino acids	Amino acids	Alanine (mmol/l)	Alanine	no	bf	children	model1	age + sex
gln	4450	-0.00527073426319748	0.000948559329493974	2.91202675636443e-08	-0.00712991054900567	-0.00341155797738929	Glutamine (mmol/l)	Amino acids	Amino acids	Glutamine (mmol/l)	Glutamine	no	bf	children	model1	age + sex
his	4450	0.000202826547529412	0.000206257420784719	0.325480816183049	-0.000201437997208637	0.000607091092267461	Histidine (mmol/l)	Amino acids	Amino acids	Histidine (mmol/l)	Histidine	no	bf	children	model1	age + sex
ile	4450	0.00227619480539714	0.000300208128293189	4.11546676883164e-14	0.00168778687394249	0.00286460273685179	Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	Isoleucine	no	bf	children	model1	age + sex
leu	4450	0.0013138547403427	0.000252677485287476	2.08540363069617e-07	0.000818606869179247	0.00180910261150615	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no	bf	children	model1	age + sex
val	4450	0.00486872484030038	0.000585518224984318	1.20397680973096e-16	0.00372110911933112	0.00601634056126964	Valine (mmol/l)	Amino acids	Branched-chain amino acids	Valine (mmol/l)	Valine	no	bf	children	model1	age + sex
phe	4450	0.000559179218496603	0.000145784833895911	0.000126969114409783	0.000273440944060617	0.000844917492932589	Phenylalanine (mmol/l)	Amino acids	Aromatic amino acids	Phenylalanine (mmol/l)	Phenylalanine	no	bf	children	model1	age + sex
tyr	4450	0.00133791643418746	0.00026530452847136	4.76668172627597e-07	0.000817919558383594	0.00185791330999133	Tyrosine (mmol/l)	Amino acids	Aromatic amino acids	Tyrosine (mmol/l)	Tyrosine	no	bf	children	model1	age + sex
ace	4450	-0.000602477004030976	0.000409727006480454	0.141514693287816	-0.00140554193673267	0.000200587928670714	Acetate (mmol/l)	Ketone bodies	Ketone bodies	Acetate (mmol/l)	Acetate	no	bf	children	model1	age + sex
acace	4450	-0.00127979949309819	0.000767125063151127	0.0953253750760397	-0.0027833646168744	0.000223765630678019	Acetoacetate (mmol/l)	Ketone bodies	Ketone bodies	Acetoacetate (mmol/l)	Acetoacetate	no	bf	children	model1	age + sex
bohbut	4450	-0.00623061658416543	0.00160359841149262	0.00010364916541772	-0.00937366947069096	-0.00308756369763989	3-hydroxybutyrate (mmol/l)	Ketone bodies	Ketone bodies	Beta-hydroxybutyrate (mmol/l)	Beta-hydroxybutyrate	no	bf	children	model1	age + sex
crea	4450	0.000792852194688402	9.82100980802013e-05	8.75105180849818e-16	0.000600360402451207	0.000985343986925597	Creatinine (mmol/l)	Fluid balance	Fluid balance	Creatinine (mmol/l)	Creatinine	no	bf	children	model1	age + sex
alb	4450	0.000319319300982831	5.96886929947683e-05	9.25038099423928e-08	0.000202329462713085	0.000436309139252577	Albumin  (signal area)	Fluid balance	Fluid balance	Albumin (signal area)	Albumin	no	bf	children	model1	age + sex
gp	4450	0.0370628730870143	0.00221912035138542	8.77448835258357e-61	0.0327133971982989	0.0414123489757297	Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)	Inflammation	Inflammation	Glycoprotein acetyls (mmol/l)	Glycoprotein acetyls	no	bf	children	model1	age + sex
xxlvldlp	1762	1.98572562306662e-11	1.70489484427081e-12	2.96700553274485e-30	1.65156623358954e-11	2.3198850125437e-11	Concentration of chylomicrons and extremely large VLDL particles (mol/l)	Lipoprotein subclasses	Extremely large VLDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adolescents	model1	age + sex
xxlvldll	1762	0.00431742338722981	0.000384545259294481	2.67875084042669e-28	0.00356371467901263	0.00507113209544699	Total lipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Total lipids (mmol/l)	Total lipids	no	bmi	adolescents	model1	age + sex
