metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description
mhdlc	1762	-0.00688603673183806	0.00122942064149693	2.46900031108904e-08	-0.00929570118917204	-0.00447637227450408	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlce	1762	-0.00596990367986445	0.00102152468634557	6.05865219965105e-09	-0.00797209206510177	-0.00396771529462713	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlfc	1762	-0.000912753269426728	0.000221839072653674	4.06027144940249e-05	-0.00134755785182793	-0.000477948687025527	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdltg	1762	0.00160896938048338	0.000205445901556432	8.27500824862172e-15	0.00120629541343277	0.00201164334753399	Triglycerides in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlp	1762	1.4513721082788e-08	7.77469640899098e-09	0.0620977280782062	-7.24683878834321e-10	2.97521260444103e-08	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdll	1762	-0.000829275180534707	0.00225982171875994	0.713689488798925	-0.00525852574930419	0.00359997538823478	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	Total lipids	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlpl	1762	0.00107830244955578	0.00135839708195143	0.42741631340554	-0.00158415583106902	0.00374076073018058	Phospholipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlc	1762	-0.00311663884241994	0.00119157476193984	0.00898443916851511	-0.00545212537582203	-0.000781152309017854	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlce	1762	-0.0019394091804547	0.00102237419317827	0.0579965428562712	-0.00394326259908411	6.44442381747092e-05	Cholesterol esters in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlfc	1762	-0.00118351546623148	0.000291773978343794	5.20481674677106e-05	-0.00175539246378532	-0.000611638468677644	Free cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdltg	1762	0.00122550919127256	0.000207858043538753	4.46009523534932e-09	0.000818107425936604	0.00163291095660852	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlplpct	1762	-0.00125840016929941	0.029008828452603	0.965403635167244	-0.0581157039364013	0.0555989035978025	Phospholipids in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlcpct	1762	0.53745560221945	0.103802258319354	2.50495109180525e-07	0.334003175913516	0.740908028525384	Total cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlcepct	1762	0.42854440150216	0.0929536540194373	4.31151010095633e-06	0.246355239624063	0.610733563380257	Cholesterol esters in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlfcpct	1762	0.10626149157016	0.0290382650345707	0.000260322397241506	0.0493464921024014	0.163176491037919	Free cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldltgpct	1762	-0.563737522335188	0.124949686522706	6.85739595660544e-06	-0.808638907919692	-0.318836136750684	Triglycerides in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Triglycerides (mmol/l)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlplpct	1762	0.646920346279952	0.107653847004095	2.26138408742295e-09	0.435918806151926	0.857921886407978	Phospholipids in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlcpct	1762	-0.11630039948551	0.341522127301712	0.733494093032394	-0.785683768996865	0.553082970025845	Total cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlcepct	1762	-0.1506906309412	0.22410917506861	0.501418721381143	-0.589944614075676	0.288563352193276	Cholesterol esters in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlfcpct	1762	-0.0292915558547847	0.13985809626615	0.834130898570525	-0.303413424536439	0.244830312826869	Free cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldltgpct	1762	-0.507044694613373	0.317944582423168	0.110946500392662	-1.13021607616278	0.116126686936036	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlplpct	1762	0.468997217747334	0.10629514871539	1.08540423661942e-05	0.26065872626517	0.677335709229498	Phospholipids in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlcpct	1762	1.00955085904934	0.171591158748758	4.80141965098646e-09	0.673232187901774	1.34586953019691	Total cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlcepct	1762	0.450795975719545	0.128142977561365	0.000446034846400244	0.19963573969927	0.70195621173982	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlfcpct	1762	0.55808499003081	0.0923218937901576	1.82119991221525e-09	0.377134078202101	0.739035901859519	Free cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldltgpct	1762	-1.47944500851288	0.261949588282578	1.89201751358417e-08	-1.99286620154673	-0.966023815479027	Triglycerides in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlplpct	1762	-0.16709151381124	0.0235250642974513	1.77116659552636e-12	-0.213200639834245	-0.120982387788235	Phospholipids in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlcpct	1762	0.3485384916575	0.111268694473893	0.00176245364344841	0.13045185048867	0.56662513282633	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlcepct	1762	0.300253835692747	0.0972516775217739	0.00205084752665822	0.10964054775007	0.490867123635424	Cholesterol esters in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlfcpct	1762	0.0483459007797594	0.0311743309285679	0.121124269178067	-0.0127557878402337	0.109447589399752	Free cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldltgpct	1762	-0.18303060570263	0.12045749075163	0.128826418133649	-0.419127287575825	0.0530660761705648	Triglycerides in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlplpct	1762	-0.249354195790719	0.0290982928784923	2.24312440030339e-17	-0.306386849832564	-0.192321541748874	Phospholipids in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlcpct	1762	0.142297022815951	0.0910259779339771	0.118172483705277	-0.0361138939346441	0.320707939566546	Total cholesterol in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlcepct	1762	0.246244790031781	0.0873463742168402	0.00486879215397194	0.0750458965667742	0.417443683496788	Cholesterol esters in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlfcpct	1762	-0.10461071432509	0.0126883488889396	3.20837878821187e-16	-0.129479878147412	-0.0797415505027684	Free cholesterol in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldltgpct	1762	0.109336040240916	0.0929529874265699	0.239654222948712	-0.072851815115161	0.291523895596993	Triglycerides in small VLDL  to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlplpct	1762	-0.137285004212341	0.0545251495586916	0.0118964870255402	-0.244154297347377	-0.0304157110773055	Phospholipids in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlcpct	1762	0.182955297016917	0.0954640456235192	0.055465893464551	-0.00415423240518062	0.370064826439015	Total cholesterol in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlcepct	1762	0.360254123526278	0.0824235059541115	1.3106631072939e-05	0.198704051856219	0.521804195196337	Cholesterol esters in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlfcpct	1762	-0.177204871769099	0.033191678970711	1.05737629107385e-07	-0.242260562551693	-0.112149180986505	Free cholesterol in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldltgpct	1762	-0.0458254919829875	0.0829654272051403	0.580782766155543	-0.208437729305062	0.116786745339088	Triglycerides in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlplpct	1762	-0.167944377699573	0.0219733843091348	3.46917153769389e-14	-0.211012210945477	-0.124876544453669	Phospholipids in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlcpct	1762	0.390772285959688	0.0588057244469429	4.0308784689592e-11	0.27551306604368	0.506031505875696	Total cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlcepct	1762	0.546134225842562	0.0565038270159925	1.44257945418015e-21	0.435386724891217	0.656881726793907	Cholesterol esters in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlfcpct	1762	-0.155582730033968	0.0251113540476452	7.21350841581612e-10	-0.204800983967353	-0.106364476100583	Free cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idltgpct	1762	-0.22428181206905	0.0489767528120307	4.99249534012212e-06	-0.32027624758063	-0.12828737655747	Triglycerides in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet
